TID,PhoneNo,Destination,Cell,Disconnect,StartTime,EndTime,Cell2
9178,98340161,90907080,"F","Yes",2006-06-07 03:15:50,2006-06-07 03:34:19,"A"
9179,99250360,90818180,"C","Yes",2006-02-14 18:29:32,2006-02-14 21:04:50,"A"
9180,99351021,90809071,"C","Yes",2005-08-15 05:49:05,2005-08-15 07:21:20,"E"
9181,99250161,91908080,"A","Yes",2005-06-14 08:11:15,2005-06-14 10:13:10,"B"
9182,99251260,90817091,"F","N",2005-08-31 00:53:23,2005-08-31 01:25:39,"B"
9183,99340120,91918180,"C","Yes",2005-01-30 12:54:08,2005-01-30 14:10:06,"E"
9184,99341320,91917071,"A","Yes",2006-07-06 13:42:07,2006-07-06 16:10:50,"F"
9185,98351061,91818090,"D","Yes",2006-10-04 17:55:40,2006-10-04 18:42:19,"C"
9186,98340060,91908181,"E","Yes",2005-01-14 02:09:26,2005-01-14 04:51:02,"E"
9187,99340060,90907171,"A","Yes",2005-09-19 05:40:31,2005-09-19 07:39:59,"F"
9188,99340020,90917080,"C","Yes",2005-11-12 02:41:50,2005-11-12 03:18:24,"D"
9189,99240360,90907180,"E","Yes",2006-05-14 07:40:26,2006-05-14 07:54:31,"F"
9190,99340161,90808090,"F","N",2005-08-20 01:04:44,2005-08-20 03:25:59,"E"
9191,98340020,91819170,"E","Yes",2006-08-18 18:15:23,2006-08-18 19:23:03,"C"
9192,98350120,90808090,"C","Yes",2006-10-06 21:16:33,2006-10-06 22:46:31,"D"
9193,99350261,90919180,"D","N",2006-02-26 00:43:55,2006-02-26 02:26:00,"C"
9194,98350061,90908191,"E","N",2005-07-31 07:02:09,2005-07-31 09:06:16,"B"
9195,98350020,91808090,"D","Yes",2006-11-05 21:14:07,2006-11-05 23:12:34,"A"
9196,98240020,91918071,"C","Yes",2005-06-16 13:50:10,2005-06-16 14:31:08,"D"
9197,98250120,91807191,"C","Yes",2006-03-27 03:47:30,2006-03-27 04:15:30,"C"
9198,98341121,91819080,"A","N",2006-05-15 07:12:38,2006-05-15 08:24:20,"D"
9199,98351161,91909080,"E","N",2005-02-13 04:39:48,2005-02-13 04:40:42,"F"
9200,99341161,91907080,"C","N",2005-04-20 03:42:20,2005-04-20 05:08:45,"E"
9201,99251020,91819070,"B","N",2006-10-30 21:21:47,2006-10-30 21:40:25,"D"
9202,98240060,90818181,"C","Yes",2006-05-31 14:55:56,2006-05-31 15:22:57,"F"
9203,98350261,90817170,"C","N",2006-07-25 19:50:23,2006-07-25 20:01:36,"E"
9204,98340320,91917070,"C","N",2006-09-03 04:22:53,2006-09-03 06:46:31,"B"
9205,98340220,90817071,"A","N",2006-06-16 07:47:26,2006-06-16 08:16:22,"C"
9206,98241061,90818081,"F","N",2006-02-18 13:44:31,2006-02-18 14:03:13,"C"
9207,98341360,91807191,"B","Yes",2006-06-15 19:17:19,2006-06-15 19:27:08,"A"
9208,98240060,90917071,"A","N",2006-10-10 10:34:15,2006-10-10 11:51:05,"C"
9209,98251221,90907081,"E","N",2005-12-04 05:44:14,2005-12-04 06:40:36,"D"
9210,99350260,91917081,"C","N",2006-09-27 01:45:53,2006-09-27 02:04:16,"B"
9211,98241260,91907090,"C","Yes",2006-01-17 00:55:20,2006-01-17 01:25:56,"F"
9212,99240320,90818191,"E","N",2005-04-03 06:32:47,2005-04-03 09:13:02,"F"
9213,98341020,90919191,"B","N",2005-09-13 12:05:54,2005-09-13 12:37:42,"C"
9214,99251361,90917080,"E","Yes",2006-04-10 15:37:44,2006-04-10 17:05:35,"B"
9215,99341160,91919170,"B","Yes",2005-03-19 10:04:04,2005-03-19 11:36:43,"A"
9216,99251061,90817190,"C","N",2005-04-18 12:30:53,2005-04-18 14:55:55,"B"
9217,99350021,90918191,"C","N",2005-03-11 15:09:38,2005-03-11 17:41:52,"C"
9218,98340220,91917090,"D","N",2006-12-23 07:46:48,2006-12-23 08:09:00,"E"
9219,99251021,90817091,"C","N",2005-07-22 14:23:54,2005-07-22 14:48:37,"D"
9220,99351261,90918071,"A","Yes",2005-10-20 03:48:38,2005-10-20 04:59:51,"B"
9221,99341160,91907171,"B","Yes",2006-04-16 15:46:03,2006-04-16 16:11:25,"E"
9222,99251320,90917181,"C","Yes",2005-02-22 14:01:18,2005-02-22 15:24:09,"C"
9223,99251161,90808181,"E","N",2005-10-01 01:23:51,2005-10-01 02:55:44,"C"
9224,99350160,90918181,"C","N",2006-06-20 15:42:13,2006-06-20 17:11:16,"D"
9225,98350161,90819071,"C","Yes",2005-11-29 09:40:30,2005-11-29 11:52:42,"B"
9226,98250161,91907171,"E","Yes",2005-01-19 14:57:01,2005-01-19 16:38:50,"C"
9227,99251361,90917180,"C","N",2005-05-21 01:18:25,2005-05-21 03:19:01,"A"
9228,99350160,90808090,"C","Yes",2005-01-19 18:13:33,2005-01-19 18:14:53,"A"
9229,98251220,91807071,"D","Yes",2005-06-25 01:42:00,2005-06-25 04:06:21,"C"
9230,99350160,91819180,"E","N",2005-08-13 11:18:05,2005-08-13 13:25:03,"F"
9231,98351361,90907180,"B","N",2005-02-21 02:41:22,2005-02-21 03:52:47,"E"
9232,98340061,91918090,"D","N",2005-01-25 14:30:17,2005-01-25 15:27:50,"E"
9233,98241321,90908170,"A","Yes",2005-08-19 09:46:26,2005-08-19 12:30:56,"F"
9234,99250060,91819070,"C","Yes",2005-11-17 01:31:57,2005-11-17 03:15:53,"F"
9235,99240160,90918081,"C","Yes",2006-02-03 22:26:23,2006-02-03 23:05:53,"B"
9236,98351221,91909070,"F","N",2006-11-05 00:44:51,2006-11-05 02:26:51,"F"
9237,99241220,91808090,"B","Yes",2006-08-21 00:24:02,2006-08-21 02:07:47,"A"
9238,98240361,90917090,"B","Yes",2005-10-19 08:25:36,2005-10-19 09:22:36,"D"
9239,98240120,91817081,"E","N",2005-01-10 03:17:09,2005-01-10 06:02:09,"E"
9240,98341261,91908171,"C","Yes",2006-05-06 07:47:33,2006-05-06 09:11:23,"F"
9241,98251260,91809091,"B","Yes",2006-07-05 16:43:41,2006-07-05 19:18:20,"B"
9242,99240160,91807171,"D","N",2005-05-06 03:43:51,2005-05-06 03:57:24,"F"
9243,99251020,90807090,"D","Yes",2005-05-01 08:06:04,2005-05-01 10:35:23,"D"
9244,98340260,90807091,"B","Yes",2005-04-20 00:33:04,2005-04-20 03:09:51,"C"
9245,99351220,91907171,"D","N",2005-08-28 08:43:56,2005-08-28 10:49:12,"E"
9246,99250360,91819091,"B","Yes",2006-12-01 14:49:19,2006-12-01 14:49:22,"C"
9247,99250361,91908080,"C","N",2005-12-05 08:55:16,2005-12-05 10:55:35,"B"
9248,99240261,91919081,"B","N",2005-01-12 10:55:12,2005-01-12 13:06:30,"C"
9249,98351060,90807081,"B","N",2005-05-01 03:23:21,2005-05-01 04:09:59,"A"
9250,99350120,90818091,"A","Yes",2005-04-10 10:44:45,2005-04-10 11:22:45,"A"
9251,98240361,90819171,"D","Yes",2006-05-08 10:31:11,2006-05-08 11:54:00,"F"
9252,98341121,91819191,"F","Yes",2006-01-31 10:19:07,2006-01-31 11:57:33,"B"
9253,99241120,90807091,"C","N",2006-11-01 22:09:42,2006-11-01 23:21:07,"E"
9254,98350061,91809091,"E","Yes",2006-12-28 21:38:52,2006-12-28 23:20:39,"D"
9255,99251260,91907070,"C","Yes",2005-07-24 03:14:50,2005-07-24 03:41:31,"E"
9256,99350061,90919170,"C","Yes",2005-08-28 04:55:56,2005-08-28 06:20:28,"B"
9257,99250161,90817070,"C","N",2005-03-29 09:02:50,2005-03-29 11:41:27,"A"
9258,98340160,91917081,"C","Yes",2006-10-21 01:29:41,2006-10-21 03:53:22,"E"
9259,98241220,91807171,"E","N",2005-07-31 15:08:04,2005-07-31 16:44:03,"E"
9260,98251361,91817181,"C","Yes",2006-09-02 14:24:01,2006-09-02 15:55:09,"D"
9261,99341260,90807170,"C","Yes",2005-07-18 00:50:39,2005-07-18 03:17:02,"D"
9262,99350161,90807181,"B","Yes",2006-09-06 05:23:21,2006-09-06 05:30:34,"A"
9263,99341221,90809070,"D","Yes",2006-04-19 15:50:13,2006-04-19 18:07:07,"C"
9264,99250261,91817091,"B","Yes",2005-08-03 18:44:45,2005-08-03 19:08:33,"D"
9265,99240320,90807181,"D","Yes",2006-09-01 04:10:44,2006-09-01 05:54:42,"F"
9266,98241120,91818170,"B","N",2006-07-02 07:42:47,2006-07-02 09:12:14,"E"
9267,99251221,90918190,"B","Yes",2006-11-12 00:12:06,2006-11-12 01:27:38,"F"
9268,99341220,91818191,"B","Yes",2005-12-21 12:19:49,2005-12-21 13:09:56,"E"
9269,99340360,91919190,"D","Yes",2006-03-31 15:10:48,2006-03-31 16:12:54,"E"
9270,99350320,91917181,"E","Yes",2005-04-28 09:38:23,2005-04-28 12:08:12,"D"
9271,98250021,90818090,"A","N",2005-12-05 13:45:48,2005-12-05 15:08:32,"D"
9272,99350220,90819191,"D","Yes",2005-09-05 19:37:36,2005-09-05 19:41:12,"D"
9273,98250320,91907171,"C","Yes",2006-04-27 12:36:00,2006-04-27 14:59:35,"D"
9274,99250360,91818090,"E","Yes",2005-02-06 03:31:20,2005-02-06 06:03:14,"C"
9275,98351361,91817081,"C","N",2006-03-08 07:16:45,2006-03-08 08:04:54,"E"
9276,99351220,90817171,"E","N",2006-08-14 10:25:55,2006-08-14 12:22:53,"E"
9277,99240061,90917181,"B","N",2006-10-31 22:54:56,2006-11-01 00:44:55,"C"
9278,98351261,90917090,"B","Yes",2006-09-24 21:58:06,2006-09-24 22:44:15,"C"
9279,99351120,90918090,"A","N",2006-05-31 18:58:16,2006-05-31 21:16:56,"D"
9280,98250220,90807180,"C","Yes",2006-09-26 22:49:03,2006-09-26 23:19:26,"A"
9281,99340060,91809080,"C","Yes",2006-01-22 03:19:47,2006-01-22 05:35:13,"F"
9282,99251020,91818171,"F","N",2005-07-13 07:19:41,2005-07-13 07:55:31,"B"
9283,98350121,91808091,"B","N",2005-01-09 22:03:54,2005-01-10 00:07:44,"C"
9284,98351021,91819081,"B","N",2005-05-05 10:00:52,2005-05-05 10:22:30,"C"
9285,98251160,91818170,"B","N",2006-12-06 22:15:27,2006-12-06 23:21:30,"D"
9286,98341360,90808191,"A","N",2006-01-20 21:26:09,2006-01-20 23:30:17,"D"
9287,99351061,90917081,"C","Yes",2005-07-16 18:07:25,2005-07-16 20:03:57,"C"
9288,99351121,90807181,"B","Yes",2006-08-21 14:45:07,2006-08-21 14:50:48,"B"
9289,98340160,90819171,"B","N",2005-12-18 19:34:34,2005-12-18 21:42:29,"F"
9290,99251020,90909091,"D","Yes",2006-05-18 03:29:18,2006-05-18 04:32:00,"F"
9291,99341261,91909180,"C","Yes",2005-12-19 09:54:48,2005-12-19 10:50:49,"B"
9292,99241221,90918090,"D","N",2006-07-27 18:33:09,2006-07-27 18:39:42,"C"
9293,98340320,90817170,"B","N",2005-02-03 06:57:53,2005-02-03 07:30:51,"E"
9294,98350021,90908091,"C","N",2006-08-13 03:42:13,2006-08-13 03:56:13,"B"
9295,98251260,91807171,"A","Yes",2005-03-16 21:25:22,2005-03-16 22:56:30,"D"
9296,99250060,90908090,"E","Yes",2006-11-27 13:03:23,2006-11-27 15:41:16,"D"
9297,98341120,91918190,"C","Yes",2005-02-28 10:29:40,2005-02-28 11:34:07,"C"
9298,99351260,91817070,"D","Yes",2006-08-03 07:39:32,2006-08-03 09:28:55,"C"
9299,98350260,90909191,"E","Yes",2005-08-27 07:22:22,2005-08-27 08:29:37,"F"
9300,99340260,91909181,"B","Yes",2005-07-31 13:19:12,2005-07-31 16:00:43,"B"
9301,98250120,90818080,"B","Yes",2005-10-03 13:34:04,2005-10-03 15:10:47,"B"
9302,99341220,90919191,"B","Yes",2005-07-22 01:26:21,2005-07-22 01:49:49,"F"
9303,99350160,91808080,"B","Yes",2006-03-06 22:48:09,2006-03-06 23:06:01,"A"
9304,98250320,90809190,"A","Yes",2006-12-10 15:57:36,2006-12-10 18:28:51,"B"
9305,99341360,91817070,"C","N",2005-03-13 05:09:48,2005-03-13 06:20:22,"F"
9306,99240061,90818081,"B","N",2005-11-23 13:01:46,2005-11-23 14:29:17,"A"
9307,99340261,90909190,"F","N",2005-11-26 11:05:37,2005-11-26 11:07:53,"E"
9308,99350321,90819180,"C","Yes",2005-11-30 21:46:23,2005-12-01 00:07:39,"A"
9309,99341121,90807170,"C","Yes",2005-08-27 10:13:02,2005-08-27 11:28:15,"F"
9310,99350021,90819170,"C","N",2005-02-26 07:20:45,2005-02-26 08:15:36,"F"
9311,99250020,90909080,"F","Yes",2006-09-28 17:39:48,2006-09-28 18:02:19,"E"
9312,98340020,90817171,"C","N",2005-11-27 20:11:26,2005-11-27 21:08:35,"B"
9313,98341061,90809091,"D","N",2006-10-10 19:35:25,2006-10-10 19:50:44,"B"
9314,98340221,90818080,"B","N",2005-06-26 19:02:36,2005-06-26 21:31:35,"F"
9315,99350021,91817091,"B","N",2005-05-18 01:24:24,2005-05-18 03:45:10,"D"
9316,98240020,90909190,"E","N",2006-09-26 05:11:35,2006-09-26 06:15:47,"B"
9317,99240260,91907091,"C","Yes",2005-12-28 21:29:19,2005-12-28 23:29:09,"F"
9318,99351360,91819191,"F","Yes",2005-06-28 21:25:09,2005-06-28 22:40:33,"B"
9319,99251361,90819170,"A","N",2005-05-02 11:43:31,2005-05-02 12:20:52,"E"
9320,99340020,90818071,"A","N",2006-01-27 21:03:51,2006-01-27 22:03:29,"E"
9321,99251260,90809170,"B","N",2005-12-19 17:16:52,2005-12-19 17:36:07,"F"
9322,98240121,91809081,"A","Yes",2006-07-19 03:13:49,2006-07-19 04:55:03,"B"
9323,99351320,91907191,"D","Yes",2006-10-12 12:36:57,2006-10-12 13:44:13,"C"
9324,98241061,91809071,"B","N",2006-10-21 08:25:32,2006-10-21 08:46:40,"B"
9325,98250021,90809171,"A","N",2005-06-24 09:48:39,2005-06-24 10:14:34,"E"
9326,99241160,91819170,"C","N",2006-06-20 03:02:52,2006-06-20 04:01:33,"A"
9327,99250161,90909180,"F","N",2006-03-17 00:42:22,2006-03-17 03:05:15,"F"
9328,99251161,90919091,"B","N",2005-08-08 17:44:07,2005-08-08 19:09:13,"C"
9329,98250121,90808081,"D","Yes",2006-10-01 11:38:22,2006-10-01 13:46:07,"C"
9330,98240160,91809070,"F","N",2006-11-01 04:52:11,2006-11-01 06:10:14,"E"
9331,99251160,90908180,"E","Yes",2005-07-03 22:22:57,2005-07-03 23:02:04,"A"
9332,99240320,90808080,"C","Yes",2006-02-15 08:19:17,2006-02-15 08:58:04,"A"
9333,99250161,90807180,"C","N",2005-01-06 17:23:15,2005-01-06 19:53:11,"B"
9334,98251060,90919181,"D","Yes",2006-08-06 03:56:07,2006-08-06 06:02:00,"A"
9335,99341121,90919180,"B","N",2005-11-05 15:13:03,2005-11-05 15:20:28,"C"
9336,98251060,91918171,"B","Yes",2005-03-26 10:50:16,2005-03-26 12:40:12,"F"
9337,99240321,91908090,"C","N",2005-09-01 01:58:58,2005-09-01 04:05:12,"D"
9338,99250321,91819070,"B","N",2005-05-05 08:55:18,2005-05-05 09:12:10,"F"
9339,98351360,91808070,"B","Yes",2006-09-16 17:06:12,2006-09-16 19:42:52,"E"
9340,99250161,90818091,"C","N",2005-09-18 01:46:40,2005-09-18 03:52:18,"A"
9341,99341361,91919091,"B","N",2005-02-25 18:58:57,2005-02-25 20:40:39,"F"
9342,98250321,90908180,"C","Yes",2006-03-19 14:58:03,2006-03-19 16:54:02,"C"
9343,99351161,90817090,"D","N",2005-01-23 22:15:22,2005-01-24 00:03:13,"E"
9344,98341021,90917181,"C","N",2006-05-09 15:15:27,2006-05-09 16:12:34,"C"
9345,98350061,91917180,"E","N",2006-07-06 04:02:47,2006-07-06 04:03:59,"E"
9346,98350321,90818170,"C","N",2006-05-17 20:46:22,2006-05-17 21:53:20,"B"
9347,98240320,91919191,"B","N",2005-11-16 13:45:33,2005-11-16 14:27:23,"F"
9348,98250220,91809090,"D","Yes",2006-06-30 19:49:41,2006-06-30 22:21:22,"E"
9349,98250021,90818071,"A","N",2006-07-26 17:44:19,2006-07-26 19:31:58,"C"
9350,98351361,91818081,"C","Yes",2005-01-09 15:07:13,2005-01-09 15:17:26,"C"
9351,98350221,90809180,"B","Yes",2006-01-21 12:24:05,2006-01-21 13:18:30,"A"
9352,98251161,91909081,"B","Yes",2005-09-08 08:45:17,2005-09-08 11:22:00,"E"
9353,98250360,91817070,"A","Yes",2006-09-28 19:24:26,2006-09-28 21:08:11,"D"
9354,98351021,90807090,"F","N",2006-08-07 19:05:07,2006-08-07 19:39:14,"E"
9355,98241221,90918080,"A","Yes",2006-11-18 22:55:29,2006-11-18 23:03:19,"A"
9356,98340361,90809171,"F","N",2006-07-17 15:32:34,2006-07-17 17:30:50,"B"
9357,99340320,90919081,"C","Yes",2006-12-04 13:53:55,2006-12-04 16:33:59,"F"
9358,98241220,91817070,"B","Yes",2005-02-23 12:38:56,2005-02-23 13:27:54,"B"
9359,99341120,91918171,"A","N",2005-05-25 05:19:29,2005-05-25 05:28:04,"E"
9360,99351160,91918170,"A","N",2005-10-03 06:53:14,2005-10-03 07:44:28,"B"
9361,98350060,90808071,"C","Yes",2005-08-03 09:26:53,2005-08-03 09:56:08,"C"
9362,99240120,91919091,"C","Yes",2005-01-03 21:20:09,2005-01-03 22:00:05,"B"
9363,98251320,90809191,"C","N",2005-09-19 07:03:56,2005-09-19 08:40:05,"E"
9364,99240321,90918190,"F","N",2006-02-10 12:35:16,2006-02-10 13:42:11,"D"
9367,99241320,90907181,"B","N",2005-03-04 01:12:12,2005-03-04 02:54:11,"A"
9368,99250261,90917071,"D","N",2005-07-30 20:08:50,2005-07-30 21:03:06,"A"
9369,98241061,91909071,"B","Yes",2005-04-06 06:04:21,2005-04-06 07:07:21,"B"
9370,98341021,91919180,"B","N",2005-04-21 10:43:53,2005-04-21 11:44:49,"F"
9371,98350261,91908070,"B","N",2005-01-28 12:46:33,2005-01-28 14:13:16,"B"
9372,98341320,91909071,"E","N",2005-03-13 03:25:40,2005-03-13 04:16:59,"B"
9373,98350361,90917081,"E","Yes",2006-03-16 11:35:15,2006-03-16 13:03:18,"C"
9374,98351121,90908070,"C","N",2005-01-14 19:39:23,2005-01-14 19:45:54,"E"
9375,98240121,91907170,"C","N",2006-12-15 06:40:06,2006-12-15 09:23:45,"D"
9376,99251360,90807180,"E","Yes",2006-06-29 12:13:06,2006-06-29 14:03:05,"C"
9377,99341360,90807170,"C","Yes",2006-10-13 20:21:42,2006-10-13 21:23:13,"B"
9378,98351061,90807070,"C","N",2006-07-21 09:12:24,2006-07-21 10:23:12,"E"
9379,99241360,90819070,"E","Yes",2006-01-22 01:55:30,2006-01-22 02:38:11,"D"
9380,99241260,90807170,"B","N",2005-07-30 21:33:14,2005-07-30 23:57:30,"B"
9381,98251021,91908181,"C","N",2006-12-02 12:33:00,2006-12-02 15:18:43,"B"
9382,99341321,91808170,"E","N",2006-12-04 02:04:06,2006-12-04 04:38:44,"A"
9383,98351121,91808190,"D","N",2005-04-27 15:14:05,2005-04-27 16:55:21,"F"
9384,98340220,91808070,"D","N",2005-07-05 16:10:02,2005-07-05 16:36:30,"F"
9385,98250361,91817181,"B","N",2006-02-11 06:30:29,2006-02-11 06:52:05,"F"
9386,98241060,90817180,"C","N",2006-08-07 07:48:54,2006-08-07 08:32:51,"F"
9387,99240261,91807181,"D","N",2005-01-16 15:21:06,2005-01-16 16:27:32,"C"
9388,98250261,91818071,"C","Yes",2005-05-04 14:28:25,2005-05-04 16:15:55,"E"
9389,98240320,90818081,"C","Yes",2005-04-28 20:14:39,2005-04-28 20:30:49,"C"
9390,98341160,91919081,"B","Yes",2005-04-02 02:55:47,2005-04-02 05:18:57,"D"
9391,98251260,90819181,"E","Yes",2006-08-19 13:40:01,2006-08-19 15:37:48,"C"
9392,98251020,90908190,"B","Yes",2006-04-14 08:29:51,2006-04-14 11:09:47,"D"
9393,99350060,90817071,"B","Yes",2006-02-07 17:48:04,2006-02-07 18:20:58,"B"
9394,99251121,91807180,"C","N",2006-11-25 11:34:02,2006-11-25 12:55:08,"B"
9395,99350321,91907170,"C","Yes",2006-11-27 11:02:23,2006-11-27 13:25:11,"A"
9396,98251261,91807091,"C","Yes",2006-10-17 18:07:42,2006-10-17 18:48:46,"F"
9397,99340260,91817170,"E","N",2005-03-11 19:11:53,2005-03-11 20:04:02,"E"
9398,98240121,91917091,"B","N",2006-05-26 15:58:07,2006-05-26 18:07:25,"F"
9399,99341221,90807190,"D","N",2005-03-02 08:30:49,2005-03-02 11:04:51,"E"
9400,98350321,91808170,"B","N",2006-02-09 18:49:49,2006-02-09 20:28:06,"A"
9401,98241360,90918190,"E","Yes",2005-10-04 17:51:25,2005-10-04 19:59:27,"A"
9402,98241220,91918171,"A","N",2006-12-02 19:58:05,2006-12-02 22:39:05,"A"
9403,99241221,91918081,"F","N",2006-11-29 16:18:30,2006-11-29 16:30:37,"D"
9406,99240360,91909090,"E","N",2005-10-28 05:32:19,2005-10-28 06:18:28,"C"
9407,99250060,91817081,"B","N",2006-06-13 21:46:04,2006-06-13 23:12:42,"B"
9408,99240120,90917090,"B","Yes",2006-05-28 20:36:42,2006-05-28 20:43:33,"F"
9409,98340320,90908191,"A","Yes",2005-02-01 14:30:04,2005-02-01 14:56:08,"D"
9410,98351060,90918090,"F","Yes",2006-05-25 05:22:16,2006-05-25 07:29:20,"A"
9411,99251060,90917080,"E","Yes",2005-08-12 14:33:20,2005-08-12 16:34:27,"D"
9412,98240021,90908191,"C","N",2005-10-13 20:36:17,2005-10-13 21:48:02,"B"
9413,99340260,90818080,"F","N",2005-04-04 19:43:39,2005-04-04 21:31:27,"A"
9414,98250260,91819081,"B","Yes",2005-06-04 11:49:06,2005-06-04 12:20:21,"B"
9415,98251060,90919070,"C","Yes",2006-05-29 21:13:57,2006-05-29 21:49:22,"E"
9416,99341020,90807091,"A","Yes",2006-03-12 18:11:36,2006-03-12 19:51:20,"F"
9417,99341321,91808091,"D","Yes",2005-12-20 19:30:26,2005-12-20 20:26:38,"C"
9418,99350121,90808170,"D","N",2006-03-13 15:25:15,2006-03-13 15:25:32,"F"
9419,99341220,91918071,"E","N",2005-02-15 01:09:02,2005-02-15 03:00:35,"D"
9420,99340261,90918090,"B","Yes",2006-01-19 05:22:24,2006-01-19 07:10:37,"B"
9421,99240360,90908171,"F","N",2005-01-08 10:32:22,2005-01-08 11:24:40,"C"
9422,99350221,90819181,"F","N",2006-08-21 11:13:57,2006-08-21 11:54:21,"F"
9423,99350260,91919180,"B","N",2006-09-13 05:40:03,2006-09-13 06:35:15,"C"
9424,98340260,91809190,"A","N",2006-04-17 04:34:51,2006-04-17 06:50:17,"B"
9425,98241261,91918090,"D","N",2006-04-08 14:57:27,2006-04-08 15:29:08,"A"
9426,99351260,90819181,"C","N",2006-12-08 18:40:53,2006-12-08 20:09:18,"A"
9427,98250220,90908171,"B","N",2005-11-01 04:27:22,2005-11-01 05:28:31,"E"
9428,99240261,90909070,"F","N",2006-06-25 14:06:40,2006-06-25 15:14:13,"E"
9429,98340320,91818070,"C","Yes",2005-08-17 19:19:42,2005-08-17 20:16:28,"C"
9430,98351360,90907091,"F","N",2006-01-18 05:20:26,2006-01-18 06:17:32,"E"
9431,99340120,90908071,"F","N",2005-04-22 11:26:01,2005-04-22 14:10:02,"D"
9432,98240161,90808181,"B","Yes",2005-05-29 01:56:03,2005-05-29 03:42:15,"B"
9433,99251320,91807071,"A","N",2005-02-20 08:56:14,2005-02-20 11:08:58,"A"
9434,98350021,90808171,"F","N",2005-04-05 03:00:53,2005-04-05 03:32:48,"E"
9435,98351260,90909190,"B","N",2005-07-13 04:35:48,2005-07-13 05:05:39,"F"
9436,99350060,91909181,"B","Yes",2005-10-21 17:05:00,2005-10-21 17:11:40,"B"
9437,99241220,90918090,"B","Yes",2005-05-14 02:33:34,2005-05-14 04:16:30,"A"
9438,99241321,90808170,"A","Yes",2005-04-27 05:08:08,2005-04-27 06:42:56,"C"
9439,98241121,91917071,"B","Yes",2005-08-17 13:16:57,2005-08-17 14:17:42,"A"
9440,98341160,91919191,"B","Yes",2006-12-07 14:32:45,2006-12-07 16:42:34,"C"
9441,99251360,91909090,"A","N",2005-04-01 16:05:06,2005-04-01 16:24:58,"C"
9442,99240220,91819180,"F","Yes",2005-07-18 16:08:23,2005-07-18 16:16:55,"D"
9443,99251260,90909080,"B","Yes",2006-08-05 07:56:26,2006-08-05 10:06:03,"B"
9444,98240020,90907190,"C","N",2005-07-04 19:26:46,2005-07-04 20:32:35,"D"
9445,98350221,91809081,"C","Yes",2006-06-24 14:52:39,2006-06-24 15:04:55,"F"
9446,98240021,90918191,"C","Yes",2005-08-18 20:57:36,2005-08-18 23:25:36,"F"
9447,98351121,90807170,"F","N",2005-01-03 12:40:40,2005-01-03 14:53:30,"E"
9448,98341060,91809090,"F","Yes",2006-01-02 22:15:44,2006-01-02 22:38:37,"C"
9449,98351060,90907181,"B","Yes",2005-09-04 19:12:39,2005-09-04 20:11:53,"B"
9450,98251220,91908071,"B","N",2006-08-07 01:42:45,2006-08-07 01:53:32,"F"
9451,99241220,91918190,"B","Yes",2006-07-20 21:45:01,2006-07-20 22:15:50,"E"
9452,98340261,91919191,"A","Yes",2005-06-29 01:41:29,2005-06-29 02:30:06,"C"
9453,99350260,91919091,"F","Yes",2006-04-14 12:07:57,2006-04-14 14:26:43,"F"
9454,99240021,91819181,"B","N",2006-11-16 05:54:56,2006-11-16 06:59:19,"D"
9455,99350261,90808090,"D","N",2005-07-12 04:10:13,2005-07-12 06:25:09,"B"
9456,99250321,90818190,"E","Yes",2005-09-28 11:02:00,2005-09-28 11:32:42,"A"
9457,99341060,90907090,"F","N",2005-04-20 04:50:56,2005-04-20 07:20:29,"E"
9458,99340260,91809070,"E","N",2005-06-04 21:09:02,2005-06-04 23:32:42,"C"
9459,99341321,90919180,"C","Yes",2005-10-28 12:53:30,2005-10-28 14:51:00,"D"
9460,99351121,91918071,"C","N",2006-03-12 02:41:11,2006-03-12 05:10:26,"F"
9461,98240060,91907091,"B","Yes",2005-07-14 09:06:40,2005-07-14 10:44:31,"F"
9462,99341121,91817091,"B","Yes",2006-06-08 04:02:14,2006-06-08 05:12:58,"A"
9463,99251120,90919080,"C","Yes",2005-09-07 15:48:41,2005-09-07 17:17:39,"F"
9465,99351121,90809071,"B","N",2006-12-02 19:46:06,2006-12-02 21:07:39,"E"
9466,99341221,90907090,"E","N",2005-01-15 06:41:03,2005-01-15 07:49:21,"C"
9467,99350321,90809081,"B","Yes",2006-08-08 00:24:31,2006-08-08 01:12:22,"D"
9468,99350161,90919091,"C","N",2006-02-17 17:20:14,2006-02-17 17:59:22,"C"
9469,99240260,91907091,"D","N",2005-05-08 07:03:24,2005-05-08 08:33:10,"E"
9470,99341021,90809071,"C","N",2006-11-04 02:52:49,2006-11-04 04:18:18,"F"
9471,98250361,90908070,"B","N",2006-01-03 07:58:51,2006-01-03 08:30:23,"C"
9472,99250160,91808070,"B","N",2006-06-22 17:45:12,2006-06-22 18:07:59,"D"
9473,98251221,90917171,"B","N",2005-10-06 01:53:08,2005-10-06 03:27:58,"D"
9474,98241061,90909070,"C","N",2006-05-11 12:21:28,2006-05-11 14:12:18,"F"
9475,99351020,90808171,"C","N",2005-09-10 06:28:48,2005-09-10 07:58:30,"E"
9476,99351220,91908080,"D","Yes",2006-03-25 13:18:07,2006-03-25 15:55:26,"F"
9477,99250261,91919180,"C","Yes",2006-07-26 19:16:30,2006-07-26 21:32:19,"A"
9478,98240160,91808180,"B","N",2006-05-14 21:46:55,2006-05-14 23:29:53,"B"
